2000/01,0.04655322433333334
2000/02,0.03964880046666667
2000/03,0.031672711299999996
2000/04,-0.06541659038333335
2000/05,0.058181251142857146
2000/06,0.004295845550000001
2000/07,0.07200852083333333
2000/08,0.0452692075
2000/09,-0.018084082666666664
2000/10,0.040589532166666664
2000/11,0.011966839633333332
2000/12,0.009938096666666662
2001/01,0.06993960842857141
2001/02,0.0033719680000000004
2001/03,0.017220406416666667
2001/04,-0.07775400533333333
2001/05,0.06359141210000001
2001/06,-0.01191952083333333
2001/07,0.0685975581
2001/08,0.034348701833333335
2001/09,-0.025402312
2001/10,0.0162486385
2001/11,0.00959114116666667
2001/12,0.011771695166666665
2002/01,0.007230619428571428
2002/02,-0.009952853000000001
2002/03,0.04472211566666667
2002/04,0.04312919033333334
2002/05,-0.03447693223142857
2002/06,0.011165100666666665
2002/07,0.022462521266666664
2002/08,-0.05354961616666667
2002/09,0.027456173499999997
2002/10,-0.0035554453333333353
2002/11,0.0026282188333333323
2002/12,0.035835598999999996
2003/01,0.008270981285714286
2003/02,-0.004272120199999998
2003/03,0.03759177
2003/04,0.03137094283333334
2003/05,-0.03866053142857143
2003/06,-0.014595174500000002
2003/07,0.019468051499999996
2003/08,-0.06604147449999999
2003/09,0.06169143366666666
2003/10,0.011580292583333337
2003/11,0.008102755000000001
2003/12,0.04324281233333333
2004/01,-0.024815571285714284
2004/02,-0.01716492022
2004/03,0.004708595528571428
2004/04,0.016030479
2004/05,0.0015637431666666649
2004/06,0.006948604333333334
2004/07,0.0068520737499999955
2004/08,0.007832461166666665
2004/09,0.011113827833333333
2004/10,-0.0021904426166666677
2004/11,-0.018927012166666663
2004/12,0.04137803585714286
2005/01,-0.007770658999999999
2005/02,-0.0101685832
2005/03,0.014033578857142858
2005/04,0.03139863983333333
2005/05,0.03454509288333333
2005/06,0.009565306516666665
2005/07,0.03723429513333334
2005/08,-0.011124449666666666
2005/09,0.019463651083333335
2005/10,-0.012691566333333336
2005/11,-0.006403064916666666
2005/12,0.037360888714285716
2006/01,-0.03626593816666666
2006/02,0.0606894186
2006/03,0.07094335059142858
2006/04,-0.017429442000000003
2006/05,0.007306068499999999
2006/06,0.08434937816666667
2006/07,-0.10273566416666667
2006/08,0.05213350433333334
2006/09,-0.008340865166666664
2006/10,-0.013520114333333333
2006/11,0.044796958833333324
2006/12,-0.029160759857142855
2007/01,-0.04885034666666666
2007/02,0.0543964746
2007/03,0.06355838485714285
2007/04,-0.011410355833333335
2007/05,0.002048747176666667
2007/06,0.06375365449999999
2007/07,-0.08392095271666666
2007/08,0.0210127695
2007/09,0.022036076049999995
2007/10,0.006489397833333338
2007/11,0.042845623833333325
2007/12,-0.017836095714285714
2008/01,-0.0296792855
2008/02,-0.03821716356666666
2008/03,0.0030113413166666697
2008/04,0.04402643036666667
2008/05,0.05233574238333333
2008/06,0.01287932175
2008/07,0.02081831216666666
2008/08,0.006866341916666668
2008/09,-0.026530779333333337
2008/10,0.020852781000000004
2008/11,-0.025443498499999995
2008/12,0.04312602033333334
2009/01,0.005947512833333332
2009/02,0.030685950666666666
2009/03,0.03339982141666667
2009/04,0.04083328316666667
2009/05,0.060987448
2009/06,0.0016234403333333337
2009/07,0.025796625833333333
2009/08,0.012522609316666667
2009/09,-0.02685032183333333
2009/10,0.028908450999999998
2009/11,0.00193646683333334
2009/12,0.0395239115
2010/01,-0.018233993666666667
2010/02,0.04626094426666666
2010/03,0.014020778666666666
2010/04,0.014614752666666668
2010/05,0.021812020833333334
2010/06,0.02631367633333333
2010/07,-0.03418761866666666
2010/08,0.019025091166666664
2010/09,0.08680434183333334
2010/10,-0.017261148999999996
2010/11,0.015966820416666663
2010/12,-0.002037977099999999
2011/01,-0.013493108666666672
2011/02,0.05228923833333333
2011/03,0.0161323565
2011/04,0.03844800116666667
2011/05,0.008879741833333331
2011/06,0.031101987
2011/07,-0.0003450504666666678
2011/08,0.0328295225
2011/09,0.08344531799999999
2011/10,-0.0051153019999999995
2011/11,0.0005932398333333283
2011/12,-0.0035897990500000005
2012/01,0.07154929933333333
2012/02,-0.023247417416666666
2012/03,0.06271561810000001
2012/04,-0.010636637499999999
2012/05,0.05250655183333333
2012/06,0.022900716283333334
2012/07,0.025747709116666666
2012/08,0.04667712842857143
2012/09,0.04829993916666667
2012/10,-0.010492328
2012/11,0.06254294383333332
2012/12,-0.027060317666666663
2013/01,0.043173246500000005
2013/02,0.026332740833333337
2013/03,0.09045010316666667
2013/04,-0.01896642633333333
2013/05,0.06014617605
2013/06,0.029969242425
2013/07,0.012637990149999999
2013/08,0.06073445278571429
2013/09,0.04560520716666667
2013/10,-0.010570243466666665
2013/11,0.071189252
2013/12,0.001311277433333334
2014/01,0.06573475083333334
2014/02,0.008939540928333335
2014/03,0.08301455316666667
2014/04,0.00523598405
2014/05,0.041172240416666665
2014/06,0.0029186553333333336
2014/07,-0.010251163527499997
2014/08,0.05332228204285715
2014/09,0.05584058983333332
2014/10,0.05205004933333333
2014/11,0.053020677833333335
2014/12,-0.04073623616666666
2015/01,0.0661532905
2015/02,0.0414165086
2015/03,0.06886436666666666
2015/04,0.02114478555
2015/05,0.024425706133333336
2015/06,0.0056818165
2015/07,0.020755819166666665
2015/08,0.051328282428571424
2015/09,0.035763581999999995
2015/10,0.04094853033333334
2015/11,0.0543611005
2015/12,-0.054104359966666675
2016/01,-0.029724483333333333
2016/02,0.012374112999999999
2016/03,0.022558791173333332
2016/04,0.010519350500000002
2016/05,0.024696031000000004
2016/06,0.019589672166666666
2016/07,0.0014330829999999988
